freq_rebal_jours,pnl
1,-1.6726998738646017
1,-2.4498190277430325
1,11.27211021617893
1,-0.43646466500742065
1,-0.5255181756880916
1,-9.844974432971213
1,-2.2728796943561775
1,7.8919543107805055
1,-0.14493806730952485
1,-0.22740077813435278
1,-4.185725740957366
1,-6.6220836051055585
1,8.606625584211258
1,11.688666381950938
1,16.1128615339276
1,-1.667460821185614
1,-2.532767576742984
1,-5.623387512803731
1,0.11870204550898222
1,-9.694665133607998
1,-0.7441352615133638
1,-2.6558479152219547
1,-0.34139552749704194
1,-6.205359884108361
1,-3.404211902953179
1,6.152027634301362
1,-2.150502316104948
1,24.203636574226024
1,-2.0585097784170046
1,14.742472893864317
1,-4.503140238025239
1,15.80578519992703
1,-6.488456546122784
1,4.3522758618053174
1,-0.6843511297055898
1,-1.8071386518567323
1,-1.6780950564273667
1,-1.7579752213048465
1,-0.1590656697187569
1,23.352115906785272
1,-7.377668569928545
1,-5.945691827298347
1,15.265900049821383
1,4.837525649504379
1,-1.1065191885983126
1,-5.715850306873563
1,-1.7938386202356185
1,-0.40143041212219543
1,-0.05361712575160027
1,10.796656753122562
1,-3.4464450688331283
1,-0.38486925497907976
1,-1.0359016118770796
1,-0.33295058025511537
1,-6.001767175689622
1,11.903737968029247
1,-3.1623225579761822
1,-0.2287500303613399
1,-1.2771018694758993
1,11.23799129207545
1,-0.04140679539709424
1,-1.5507312818453727
1,-2.092776836792055
1,-9.856357549005594
1,-1.546649023438178
1,22.3139994735768
1,-2.0930490054858524
1,-0.35534786130143914
1,-0.8744080192425372
1,20.082332178763266
1,-3.5833476767577963
1,-2.20943414868907
1,-0.7083562058586779
1,-0.8950662912532152
1,11.456316820589947
1,-1.6113247033091227
1,-6.210993809968059
1,-1.7871554301591033
1,9.45605307814617
1,-1.487104255508072
1,-2.4299048122841356
1,0.4874888232667587
1,-3.3549292685559067
1,0.03260154790815761
1,-3.6481291151631154
1,-1.5833830569373646
1,-0.8465996893399534
1,-0.20087940202189714
1,0.024684492319181572
1,-0.7588320145334819
1,11.474176009278736
1,-0.4660226239750074
1,28.368505726595032
1,-3.0184080350492053
1,-0.9167739614840116
1,-3.322811344775971
1,9.198270096031209
1,-1.0953084963718709
1,-2.3934878816234004
1,-7.947252765780817
1,-2.347310543857091
1,-0.4877690627349409
