annee,indice_sous_jacent,indice_vt,exposition_pct
1.535714,114.867257,114.869779,150.000000
1.539683,115.520569,115.844071,150.000000
1.543651,115.336677,115.561714,150.000000
1.547619,115.978325,116.520332,150.000000
1.551587,116.836406,117.807688,150.000000
1.555556,117.269367,118.456685,150.000000
1.559524,117.791109,119.241346,150.000000
1.563492,117.785020,119.226185,150.000000
1.567460,118.987669,121.046316,150.000000
1.571429,119.502678,121.826190,150.000000
1.575397,119.581841,121.941200,150.000000
1.579365,120.111034,122.744603,150.000000
1.583333,120.038005,122.626569,150.000000
1.587302,120.526341,123.368786,150.000000
1.591270,120.765726,123.730212,150.000000
1.595238,120.672776,123.581226,150.000000
1.599206,120.614715,123.485905,150.000000
1.603175,120.766209,123.712430,150.000000
1.607143,120.197598,122.832570,150.000000
1.611111,118.322821,119.952662,150.000000
1.615079,117.748972,119.074082,150.000000
1.619048,116.301082,116.871898,150.000000
1.623016,115.117243,115.081627,142.612412
1.626984,114.757671,114.564127,144.925028
1.630952,115.214758,115.220336,148.915326
1.634921,114.637911,114.355690,149.352692
1.638889,115.213564,115.207728,148.703065
1.642857,116.247249,116.739204,140.221335
1.646825,116.791626,117.501108,148.170144
1.650794,116.739894,117.418376,150.000000
1.654762,116.861150,117.595493,150.000000
1.658730,116.696484,117.341109,150.000000
1.662698,116.104625,116.442595,150.000000
1.666667,116.194177,116.571538,150.000000
1.670635,114.184792,113.541889,136.708062
1.674603,112.361010,111.058535,125.990843
1.678571,113.703420,112.727379,114.672561
1.682540,112.046848,110.842411,110.189022
1.686508,113.712587,112.657022,99.321466
1.690476,113.333484,112.284062,104.795834
1.694444,110.919555,109.777255,94.518621
1.698413,110.851762,109.714435,96.824073
1.702381,112.742080,111.526285,90.219285
1.706349,111.564206,110.476158,88.486584
1.710317,117.199578,115.415336,60.699170
1.714286,121.709585,118.115697,53.894825
1.718254,121.661190,118.095787,53.867296
1.722222,123.451959,119.037561,53.407089
1.726190,123.985479,119.317812,53.411916
1.730159,125.576018,120.140882,53.079354
1.734127,130.943241,122.872058,47.909874
1.738095,131.529410,123.141930,48.074818
1.742063,135.893939,125.112711,46.465706
1.746032,135.217455,124.829961,46.134197
1.750000,136.426860,125.351719,48.169226
1.753968,136.952018,125.590594,50.348779
1.757937,138.164369,126.156545,50.360901
1.761905,139.583965,126.815546,52.901577
1.765873,132.998593,123.656383,42.556985
1.769841,134.149668,124.118884,42.858572
1.773810,138.209573,125.735831,44.251244
1.777778,139.076833,126.091922,44.546984
1.781746,133.838749,123.983309,39.563184
1.785714,129.044395,122.233619,36.883149
1.789683,125.717349,121.078919,38.345193
1.793651,123.108913,120.123019,39.649523
1.797619,125.912667,121.214923,38.840023
1.801587,120.996500,119.384079,36.610331
1.805556,119.156710,118.727009,36.384724
1.809524,117.093451,117.986498,36.417490
1.813492,115.717853,117.489162,39.892413
1.817460,117.492446,118.214933,39.273190
1.821429,115.643341,117.491387,42.214065
1.825397,114.420258,116.973559,42.224018
1.829365,115.262519,117.343836,42.339524
1.833333,118.090369,118.569467,40.467610
1.837302,112.469187,116.292483,38.174600
1.841270,111.002196,115.720561,38.916957
1.845238,107.211458,114.189626,40.437030
1.849206,109.797792,115.310282,38.944570
1.853175,111.167404,115.877435,41.012147
1.857143,109.581800,115.206375,41.642448
1.861111,108.164525,114.592564,43.293193
1.865079,108.237952,114.632689,44.824685
1.869048,109.051249,115.025060,45.070441
1.873016,109.861851,115.416684,45.128568
1.876984,110.105514,115.538488,47.320969
1.880952,110.298279,115.640246,51.229204
1.884921,110.629546,115.823766,51.520764
1.888889,109.995603,115.487389,52.312200
1.892857,109.955379,115.470761,52.629252
1.896825,109.924096,115.458898,54.073289
1.900794,110.278566,115.665483,54.701150
1.904762,110.182311,115.615457,55.045418
1.908730,109.442467,115.193281,55.399835
1.912698,109.897939,115.463968,59.246602
1.916667,110.587780,115.898044,78.718086
1.920635,110.550587,115.869807,81.106531
1.924603,110.471976,115.805152,113.025486
1.928571,109.944839,115.179095,143.189010
1.932540,109.974994,115.219393,150.000000
1.936508,111.519757,117.641320,150.000000
1.940476,113.707630,121.097441,150.000000
1.944444,115.229640,123.522820,141.229877
1.948413,114.270477,122.065649,133.562231
1.952381,117.415501,126.548698,105.592647
1.956349,119.582046,129.013658,98.992970
1.960317,115.318028,124.459786,71.827170
1.964286,115.156530,124.338070,71.700957
1.968254,111.865423,121.793660,63.753744
1.972222,113.759383,123.112676,62.009497
1.976190,116.865100,125.201498,58.203942
1.980159,115.033329,124.064473,56.335978
1.984127,116.317065,124.849831,55.998076
1.988095,114.561849,123.800292,54.853640
1.992063,118.063483,125.881504,51.585990
1.996032,117.039356,125.324261,51.056808
2.000000,121.129485,127.566460,47.780811
2.003968,121.953559,127.987742,47.863989
2.007937,118.037961,126.027469,44.199605
2.011905,117.017350,125.552806,43.860099
2.015873,115.888883,125.028750,43.815103
2.019841,120.390124,127.163487,41.559252
2.023810,121.806971,127.792820,41.624812
2.027778,122.302853,128.016774,41.903994
2.031746,120.481758,127.225389,42.603375
2.035714,116.874603,125.609848,41.305318
2.039683,116.196794,125.316266,44.203692
2.043651,115.445323,124.964955,44.095387
2.047619,116.520014,125.484852,46.377989
2.051587,111.225828,122.847281,41.552600
2.055556,113.553062,123.922471,42.229915
2.059524,112.822153,123.592725,42.647555
2.063492,113.014001,123.689387,42.978141
2.067460,117.703031,125.902005,39.985124
2.071429,115.015802,124.760162,40.702440
2.075397,117.276056,125.765422,40.049091
2.079365,120.370381,127.101859,41.037698
2.083333,120.053131,126.971821,41.138622
2.087302,118.766260,126.419325,43.210924
2.091270,117.195643,125.704037,42.966672
2.095238,121.954280,127.904218,40.101010
2.099206,120.868966,127.455363,42.694684
2.103175,124.429401,129.065560,41.207159
2.107143,130.462796,131.651913,37.551922
2.111111,128.108409,130.767893,37.355568
2.115079,124.290139,129.320074,37.369798
2.119048,126.434929,130.162049,37.229722
2.123016,128.193893,130.844317,37.295723
2.126984,128.272494,130.882378,37.293566
2.130952,128.709214,131.056702,42.385782
2.134921,132.198992,132.570341,41.950841
2.138889,130.888860,132.026821,41.713232
2.142857,129.851480,131.597969,41.293523
2.146825,126.104882,130.037723,41.437106
2.150794,124.346786,129.294054,42.308560
2.154762,119.434428,127.140417,39.251878
2.158730,123.366867,128.791227,38.629582
2.162698,124.962512,129.442562,38.447216
2.166667,123.828467,128.998827,38.514102
2.170635,122.194547,128.351131,38.515647
2.174603,119.232731,127.160722,40.165782
2.178571,118.336206,126.784231,40.203842
2.182540,117.595071,126.472516,42.136046
2.186508,113.875109,124.794002,47.304095
2.190476,113.978699,124.854227,47.584517
2.194444,115.928511,125.877058,48.191331
2.198413,114.200981,124.979564,49.362911
2.202381,113.958810,124.855018,50.695849
2.206349,114.990147,125.433962,50.032831
2.210317,113.921409,124.856895,50.299609
2.214286,114.577099,125.224520,54.346010
2.218254,113.800217,124.768753,54.385098
2.222222,111.805056,123.584745,53.877102
2.226190,111.196514,123.227992,56.337528
2.230159,112.038343,123.758912,55.776754
2.234127,113.748163,124.817790,61.522727
2.238095,111.975897,123.626099,71.388047
2.242063,112.577582,124.103829,73.773922
2.246032,114.019704,125.279896,70.636379
2.250000,113.711956,125.044696,71.562291
2.253968,111.522008,123.324859,73.690461
2.257937,110.984044,122.889694,73.877750
2.261905,108.690873,121.017000,70.632581
2.265873,108.203065,120.636900,81.296806
2.269841,109.725864,122.019385,77.568020
2.273810,108.627327,121.074518,82.478775
2.277778,108.102351,120.594013,84.913656
2.281746,109.910985,122.309061,79.137340
2.285714,108.735971,121.276827,79.977614
2.289683,111.208557,123.484824,72.834741
2.293651,112.526076,124.553695,71.521574
2.297619,107.936997,120.924209,58.959182
2.301587,107.633871,120.728908,60.447279
2.305556,110.412457,122.617568,56.403390
2.309524,115.480286,125.797272,48.385199
2.313492,114.934065,125.515812,48.950900
2.317460,115.194945,125.661629,49.934779
2.321429,115.792980,125.993632,49.939899
2.325397,116.201928,126.222109,50.416167
2.329365,118.030857,127.229905,49.731390
2.333333,117.052578,126.711821,51.076630
2.337302,118.430877,127.480054,50.998621
2.341270,119.345159,127.988150,53.533684
2.345238,118.659285,127.600285,53.422169
2.349206,118.833973,127.706536,53.811113
2.353175,118.289801,127.397699,54.396022
2.357143,118.360503,127.444884,54.735844
2.361111,119.710846,128.246457,55.227738
2.365079,120.755874,128.870451,56.379406
2.369048,120.220934,128.554165,57.690354
2.373016,120.429838,128.688433,58.047292
2.376984,120.337946,128.636790,75.953849
2.380952,120.728253,128.956756,76.808236
2.384921,119.554069,127.996385,79.798082
2.388889,119.733157,128.151951,137.034809
2.392857,120.964091,129.952654,135.778552
2.396825,120.621263,129.447965,133.778641
2.400794,119.258959,127.487792,123.483689
2.404762,119.938285,128.381560,122.755010
2.408730,118.990810,127.133711,130.796864
2.412698,119.132704,127.328121,136.421583
2.416667,119.127937,127.316570,146.698765
2.420635,119.549591,127.971751,150.000000
2.424603,121.258221,130.708905,138.213420
2.428571,120.582936,129.697873,135.069590
2.432540,120.966261,130.250252,136.949197
2.436508,122.664078,132.749076,126.526309
2.440476,123.672561,134.126486,129.677410
2.444444,122.686326,132.735507,127.853765
2.448413,122.143789,131.981368,127.858800
2.452381,122.610616,132.622673,127.367364
2.456349,122.992860,133.145682,127.282250
2.460317,122.882705,132.990296,127.374470
2.464286,122.854716,132.948102,135.154089
2.468254,123.072336,133.261751,135.143572
2.472222,122.682766,132.687037,140.272632
2.476190,122.618082,132.583603,141.201348
2.480159,122.562622,132.493509,150.000000
2.484127,122.481784,132.355854,150.000000
2.488095,122.111383,131.748896,150.000000
2.492063,122.081204,131.693520,150.000000
2.496032,121.283156,130.395661,150.000000
2.500000,123.022697,133.194552,142.031475
2.503968,122.888532,132.982685,150.000000
2.507937,122.242400,131.927281,150.000000
2.511905,121.616774,130.907949,150.000000
2.515873,122.166691,131.789348,150.000000
2.519841,122.381301,132.130081,150.000000
2.523810,121.990724,131.490992,150.000000
2.527778,121.448937,130.608500,150.000000
2.531746,121.084020,130.013363,150.000000
2.535714,121.873332,131.278194,150.000000
2.539683,122.229895,131.847799,150.000000
2.543651,122.425627,132.157959,150.000000
2.547619,121.976311,131.423851,150.000000
2.551587,121.477820,130.611680,150.000000
2.555556,120.177816,128.508575,150.000000
2.559524,119.983428,128.190405,150.000000
2.563492,119.245430,127.001330,150.000000
2.567460,119.943494,128.110230,150.000000
2.571429,119.228363,126.958141,150.000000
2.575397,117.685390,124.487333,149.912590
2.579365,117.646816,124.419999,150.000000
2.583333,118.346400,125.523618,150.000000
2.587302,118.006560,124.976717,150.000000
2.591270,117.938159,124.861855,150.000000
2.595238,118.730645,126.114176,150.000000
2.599206,118.174601,125.221987,150.000000
2.603175,117.986095,124.916153,150.000000
2.607143,118.437843,125.627379,150.000000
2.611111,119.692440,127.617280,150.000000
2.615079,121.146518,129.936479,143.808018
2.619048,122.191830,131.543143,138.267048
2.623016,122.589123,132.129514,137.656191
2.626984,123.014214,132.755282,138.045099
2.630952,122.741631,132.344186,139.113059
2.634921,123.463947,133.422500,148.989266
2.638889,123.534398,133.529446,149.818916
2.642857,122.631985,132.061472,147.969616
2.646825,123.797960,133.913138,143.880427
2.650794,123.996384,134.216128,149.460905
2.654762,123.002848,132.602206,150.000000
2.658730,123.264920,133.019415,150.000000
2.662698,122.235714,131.346838,150.000000
2.666667,121.800152,130.638282,150.000000
2.670635,121.880185,130.760562,150.000000
2.674603,122.138977,131.170547,150.000000
2.678571,121.994078,130.930620,150.000000
2.682540,122.450827,131.659437,150.000000
2.686508,128.513059,141.430097,79.076185
2.690476,134.714828,146.830075,61.691489
2.694444,130.577529,144.053754,54.542024
2.698413,131.101376,144.375455,54.659294
2.702381,135.420927,146.982041,51.202866
2.706349,138.416400,148.653866,50.180340
2.710317,138.683298,148.805049,50.371219
2.714286,135.898920,147.307488,48.048550
2.718254,136.999596,147.888336,48.081276
2.722222,135.715886,147.229673,47.898195
2.726190,133.365691,146.016081,46.497023
2.730159,134.518486,146.610690,46.447009
2.734127,138.480578,148.624180,45.289066
2.738095,139.137107,148.951363,45.325607
2.742063,137.890150,148.354385,45.275718
2.746032,139.074116,148.939168,45.532377
2.750000,140.108437,149.451574,45.636700
2.753968,139.616511,149.220165,45.400792
2.757937,136.864668,147.892951,43.762581
2.761905,135.986201,147.485785,43.422318
2.765873,132.235412,145.727656,46.183759
2.769841,130.241767,144.720752,53.410428
2.773810,128.566351,143.733114,57.191949
2.777778,130.301111,144.848403,56.257214
2.781746,129.153752,144.137154,62.978255
2.785714,127.265007,142.814953,67.036083
2.789683,127.421654,142.937464,67.107852
2.793651,128.346343,143.638230,68.617211
2.797619,129.896887,144.833405,67.676171
2.801587,129.746955,144.724914,68.107223
2.805556,129.856341,144.812594,70.446482
2.809524,129.163309,144.272392,71.418353
2.813492,129.420755,144.481855,85.129161
2.817460,130.630093,145.633291,83.469428
2.821429,130.601241,145.608831,83.978805
2.825397,129.617814,144.690374,86.087908
2.829365,131.074497,146.092222,84.341077
2.833333,131.899385,146.869923,82.835980
2.837302,131.986579,146.952850,88.372038
2.841270,131.027041,146.010430,88.197057
2.845238,131.508032,146.484870,107.081696
2.849206,132.338026,147.473830,115.256155
2.853175,132.079271,147.139258,124.773609
2.857143,132.331923,147.486830,134.479244
2.861111,131.971514,146.941602,140.782475
2.865079,132.292308,147.438510,150.000000
2.869048,131.521599,146.142774,150.000000
2.873016,130.606383,144.610084,150.000000
2.876984,131.988755,146.898797,150.000000
2.880952,131.663804,146.349021,150.000000
2.884921,131.741243,146.470876,150.000000
2.888889,132.338189,147.459143,150.000000
2.892857,132.494779,147.713551,150.000000
2.896825,132.295648,147.373218,150.000000
2.900794,131.712194,146.390984,150.000000
2.904762,129.462060,142.632369,142.757566
2.908730,128.802700,141.589273,150.000000
2.912698,129.299085,142.400744,150.000000
2.916667,126.957526,138.525442,132.436940
2.920635,121.391821,130.478311,79.157843
2.924603,121.381596,130.472309,79.790341
2.928571,117.700594,127.317872,72.725833
2.932540,119.478729,128.720145,68.524822
2.936508,115.196997,125.563173,61.521148
2.940476,117.845924,127.344263,56.510541
2.944444,117.820219,127.334061,56.703815
2.948413,120.508200,128.986794,52.998954
2.952381,118.519078,127.864424,52.398962
2.956349,119.838826,128.616525,52.326790
2.960317,117.294854,127.193926,51.290519
2.964286,117.320184,127.214161,51.308844
2.968254,118.141074,127.677015,51.086158
2.972222,119.954303,128.684289,49.654794
2.976190,122.204725,129.889483,47.869447
2.980159,124.822225,131.227977,46.040063
2.984127,122.611820,130.165104,45.985859
2.988095,127.016322,132.322302,42.528141
2.992063,130.065556,133.680801,41.321078
2.996032,131.946542,134.487431,41.744159
3.000000,133.295252,135.069054,47.668526
3.003968,131.546514,134.231375,46.773261
3.007937,130.908452,133.933930,50.747148
3.011905,133.586048,135.330682,50.261613
3.015873,138.622775,137.901963,54.734069
3.019841,140.080135,138.701680,55.664727
3.023810,145.081763,141.464527,53.026579
3.027778,143.073463,140.432738,51.437687
3.031746,146.729841,142.285546,53.329013
3.035714,143.169115,140.450750,48.732339
3.039683,141.484996,139.652767,50.518507
3.043651,138.578318,138.210228,47.721192
3.047619,137.136439,137.531142,46.680413
3.051587,138.392322,138.126356,46.860082
3.055556,135.067407,136.578574,44.693028
3.059524,128.089820,133.432683,38.704016
3.063492,126.616806,132.846902,39.056902
3.067460,128.025956,133.432385,41.092540
3.071429,125.680640,132.435735,41.670206
3.075397,124.781650,132.048653,42.217534
3.079365,127.657753,133.341156,41.195094
3.083333,128.086186,133.533286,41.413865
3.087302,130.265737,134.482071,40.809003
3.091270,128.803113,133.873766,41.523886
3.095238,128.069980,133.565123,45.333711
3.099206,127.302796,133.209651,45.942214
3.103175,126.536754,132.848529,51.625465
3.107143,126.714135,132.951046,51.602398
3.111111,128.916504,134.149843,53.483510
3.115079,130.898274,135.258981,53.191305
3.119048,124.631204,131.820674,46.457511
3.123016,127.822075,133.395589,44.553535
3.126984,129.278957,134.080322,44.113427
3.130952,126.005001,132.589864,43.351109
3.134921,125.526362,132.378976,44.359148
3.138889,125.851843,132.538546,52.877565
3.142857,125.281061,132.226891,53.333136
3.146825,123.958501,131.488544,53.586928
3.150794,123.008321,130.954495,54.775528
3.154762,122.576657,130.708651,54.931063
3.158730,122.144778,130.461521,58.052623
3.162698,122.255206,130.535422,58.177057
3.166667,122.490026,130.686702,60.398239
3.170635,123.369278,131.258426,60.267693
3.174603,124.217564,131.807535,59.880316
3.178571,123.802696,131.549178,59.989014
3.182540,124.486030,131.989974,59.866062
3.186508,124.953665,132.292060,59.767289
3.190476,124.740680,132.162569,62.017915
3.194444,124.369793,131.923847,64.245254
3.198413,124.337443,131.906482,96.183017
3.202381,125.050379,132.634448,118.721175
3.206349,124.907276,132.451787,127.636802
3.210317,124.268072,131.583016,150.000000
3.214286,123.758213,130.766683,150.000000
3.218254,123.941309,131.050393,150.000000
3.222222,123.607632,130.514668,150.000000
3.226190,124.420461,131.795567,150.000000
3.230159,124.799485,132.391265,150.000000
3.234127,125.315912,133.206462,150.000000
3.238095,122.502258,128.713628,142.010193
3.242063,122.112419,128.126583,141.198309
3.246032,124.496520,131.653450,118.506784
3.250000,123.104919,129.907088,114.405178
3.253968,123.940839,130.914409,114.457189
3.257937,125.475995,132.768492,109.050678
3.261905,124.832292,132.024540,108.868369
3.265873,123.262805,130.216257,104.000250
3.269841,123.690757,130.685918,103.512665
3.273810,124.139485,131.176222,103.263577
3.277778,122.353736,129.227242,97.405339
3.281746,121.387893,128.233942,97.436102
3.285714,121.718654,128.574724,96.980236
3.289683,119.330479,126.128595,89.426730
3.293651,116.418196,123.377191,80.618495
3.297619,112.879669,120.356333,71.583323
3.301587,111.697980,119.457806,71.290653
3.305556,110.364137,118.444242,72.427838
3.309524,110.785413,118.774942,72.266641
3.313492,107.581714,116.296038,68.290262
3.317460,105.826471,115.003943,69.758678
3.321429,104.424598,113.944658,69.618727
3.325397,107.739780,116.466492,62.939402
3.329365,107.592643,116.370666,62.841326
3.333333,107.674833,116.430819,63.798070
3.337302,107.798253,116.520144,66.342132
3.341270,108.050511,116.704928,65.582495
3.345238,107.265158,116.152605,65.841382
3.349206,106.911642,115.904496,66.677053
3.353175,106.295973,115.463288,67.761517
3.357143,106.192914,115.391124,67.838220
3.361111,104.800624,114.368490,67.515810
3.365079,105.507987,114.893360,66.662344
3.369048,104.671802,114.290154,68.169023
3.373016,104.856466,114.431215,71.107347
3.376984,105.822091,115.183823,77.492271
3.380952,106.095257,115.416805,77.880526
3.384921,105.448653,114.871514,78.994506
3.388889,105.491998,114.911208,79.440058
3.392857,104.917385,114.416321,93.384061
3.396825,104.481293,113.972962,99.447719
3.400794,105.402256,114.972104,102.383936
3.404762,104.062665,113.475780,150.000000
3.408730,104.766007,114.620596,144.047073
3.412698,103.481001,112.590462,135.364237
3.416667,103.105938,112.034118,135.971054
3.420635,103.403952,112.470421,135.580462
3.424603,103.143451,112.082294,137.609479
3.428571,102.989930,111.848544,137.743660
3.432540,103.068701,111.962191,138.557120
3.436508,104.572091,114.220702,122.629073
3.440476,105.879760,115.969679,123.350477
3.444444,105.662373,115.673291,125.384879
3.448413,104.983873,114.739039,126.691799
3.452381,104.895769,114.614008,126.809797
3.456349,104.246523,113.711375,130.363271
3.460317,103.932413,113.261288,130.855752
3.464286,103.924525,113.246573,132.659173
3.468254,104.432380,113.977052,130.701172
3.472222,104.691275,114.342885,131.958800
3.476190,105.294254,115.208298,131.096181
3.480159,106.125840,116.397569,132.067726
3.484127,106.487145,116.917217,145.950804
3.488095,111.069822,124.255452,84.388200
3.492063,111.446656,124.613132,89.096232
3.496032,109.768880,122.943044,83.504008
3.500000,110.127001,123.279992,83.504882
3.503968,107.696800,121.010299,74.831312
3.507937,106.100001,119.670701,71.704519
3.511905,106.154537,119.718166,71.699931
3.515873,101.480582,115.942111,57.582799
3.519841,105.145643,118.358185,52.044062
3.523810,103.376265,117.327245,50.987376
3.527778,101.481504,116.236484,49.974972
3.531746,97.631083,114.038229,45.798056
3.535714,97.688508,114.075081,45.774662
3.539683,95.792757,113.067881,45.074542
3.543651,96.622178,113.515321,44.697487
3.547619,95.742038,113.059368,44.835112
3.551587,95.042538,112.695208,44.948147
3.555556,93.219892,111.729955,44.768075
3.559524,90.382382,110.213544,43.879838
3.563492,89.450817,109.721222,44.218951
3.567460,88.815916,109.382927,53.300621
3.571429,87.341251,108.419975,54.223336
3.575397,86.800176,108.060704,54.116718
3.579365,89.080022,109.601599,49.367637
3.583333,92.220125,111.514421,44.135680
3.587302,91.943104,111.372756,44.227516
3.591270,92.898957,111.891005,43.621536
3.595238,92.781254,111.835423,47.953547
3.599206,94.060024,112.580348,52.792515
3.603175,94.066331,112.589605,53.288146
3.607143,92.405584,111.535573,53.370671
3.611111,89.085306,109.401825,53.999045
3.615079,90.339671,110.238636,52.620253
3.619048,93.055706,111.987806,49.641966
3.623016,92.137078,111.444598,49.811734
3.626984,91.589635,111.120313,49.934451
3.630952,89.900004,110.102212,49.088477
3.634921,90.146426,110.255921,50.053822
3.638889,91.190273,110.900424,53.171448
3.642857,89.016210,109.499738,51.173530
3.646825,87.604559,108.616421,50.414424
3.650794,88.999336,109.493587,50.562634
3.654762,92.643022,111.765546,46.013611
3.658730,91.812059,111.310253,47.282994
3.662698,96.934194,114.252314,42.810075
3.666667,97.765025,114.678021,42.811047
3.670635,97.472946,114.537854,42.869061
3.674603,92.885717,112.233562,38.129385
3.678571,93.859783,112.689219,38.258640
3.682540,93.186234,112.386735,38.180197
3.686508,92.448111,112.053745,38.596423
3.690476,94.151456,112.857424,40.723736
3.694444,93.620663,112.604956,40.872270
3.698413,91.433418,111.536305,41.427585
3.702381,93.307792,112.490020,40.771137
3.706349,95.250759,113.451654,40.145832
3.710317,94.746084,113.217071,40.889725
3.714286,93.882969,112.801981,40.627082
3.718254,98.456506,115.041158,37.295040
3.722222,99.942395,115.695824,38.470914
3.726190,101.026823,116.185835,39.311478
3.730159,100.228326,115.831829,39.092026
3.734127,101.163331,116.261244,41.403505
3.738095,104.624752,117.915040,40.232446
3.742063,103.790422,117.543721,45.436806
3.746032,106.880404,119.140116,43.804004
3.750000,107.142630,119.274799,43.935755
3.753968,106.193087,118.817005,52.758294
3.757937,106.287698,118.878423,52.692787
3.761905,106.587925,119.060940,53.457545
3.765873,106.508464,119.018989,54.202800
3.769841,106.158648,118.812515,54.394653
3.773810,106.620686,119.099172,55.061748
3.777778,106.715308,119.162680,60.152788
3.781746,106.024512,118.703390,60.098264
3.785714,106.104610,118.761983,61.353446
3.789683,106.546611,119.070069,62.170047
3.793651,105.098888,118.068696,61.096790
3.797619,105.090725,118.067650,79.173502
3.801587,104.905181,117.905049,81.084665
3.805556,104.114023,117.186257,80.881640
3.809524,103.280275,116.429462,80.850561
3.813492,102.025297,115.287835,79.268388
3.817460,101.494067,114.814370,104.528468
3.821429,101.530327,114.856730,105.973885
3.825397,101.206622,114.467981,150.000000
3.829365,101.646230,115.208119,150.000000
3.833333,100.193316,112.732256,150.000000
3.837302,100.859176,113.850449,150.000000
3.841270,100.828366,113.792634,150.000000
3.845238,100.357388,112.989686,150.000000
3.849206,100.175393,112.676727,150.000000
3.853175,100.226114,112.756714,150.000000
3.857143,100.418277,113.075402,150.000000
3.861111,99.899269,112.193154,150.000000
3.865079,100.231654,112.747521,150.000000
3.869048,99.800582,112.014580,150.000000
3.873016,100.155805,112.607068,150.000000
3.876984,99.760724,111.935187,150.000000
3.880952,99.706665,111.838650,150.000000
3.884921,99.874164,112.114921,150.000000
3.888889,100.233165,112.713861,150.000000
3.892857,100.429400,113.039274,150.000000
3.896825,100.456648,113.079671,150.000000
3.900794,99.598170,111.624535,150.000000
3.904762,100.408118,112.980620,150.000000
3.908730,99.852046,112.036466,150.000000
3.912698,99.355866,111.195819,150.000000
3.916667,99.448478,111.345774,150.000000
3.920635,99.409285,111.274429,150.000000
3.924603,99.531375,111.473902,150.000000
3.928571,99.932233,112.141806,150.000000
3.932540,100.200098,112.587131,150.000000
3.936508,99.331085,111.116883,150.000000
3.940476,99.688148,111.710514,150.000000
3.944444,98.958825,110.479055,150.000000
3.948413,99.930651,112.101014,150.000000
3.952381,99.203474,110.871846,150.000000
3.956349,98.434784,109.577690,150.000000
3.960317,98.619532,109.880746,150.000000
3.964286,98.402829,109.513124,150.000000
3.968254,99.013535,110.527180,150.000000
3.972222,98.780668,110.131779,150.000000
3.976190,99.498510,111.326812,150.000000
3.980159,98.914590,110.341286,150.000000
3.984127,99.296645,110.975097,150.000000
3.988095,99.154819,110.731833,150.000000
3.992063,99.275804,110.929005,150.000000
3.996032,99.730282,111.685242,150.000000
4.000000,99.536141,111.353582,150.000000
